student_id,test_name,test_code,first_score,2,last_score,n_attempt,n_attempt_pass,ever_pass,state_passing_score,first_test_date,last_test_date
393634,5004 Elem Ed: MS Social Studies Subtest,5004,149,168,168,2,1,1,155,2021-06-14T00:00:00Z,2021-09-11
277735,7814 Elem Ed: CKT Science Subtest,7814,144,177,177,3,1,1,154,2021-02-15T00:00:00Z,2021-09-11
395767,5038 English Language Arts: Content Knowledge,5038,188,NA,188,1,1,1,167,2021-09-11T00:00:00Z,2021-09-11
382762,5005 Elem Ed: MS Science Subtest,5005,181,NA,181,1,1,1,159,2021-09-12T00:00:00Z,2021-09-12
339959,5003 Elem Ed: MS Mathematics Subtest,5003,155,172,172,2,1,1,157,2021-08-07T00:00:00Z,2021-09-13
374437,5691 Special Ed: Preschool/Early Childhood,5691,187,NA,187,1,1,1,159,2021-09-13T00:00:00Z,2021-09-13
367287,5134 Art: Content Knowledge,5134,173,NA,173,1,1,1,151,2021-09-14T00:00:00Z,2021-09-14
386943,5691 Special Ed: Preschool/Early Childhood,5691,173,NA,173,1,1,1,159,2021-09-14T00:00:00Z,2021-09-14
432990,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,175,NA,175,1,1,1,161,2021-09-15T00:00:00Z,2021-09-15
335410,5164 Middle School Mathematics,5164,180,NA,180,1,1,1,157,2021-09-15T00:00:00Z,2021-09-15
421559,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,158,NA,158,1,1,1,157,2021-09-16T00:00:00Z,2021-09-16
421559,5005 Elem Ed: MS Science Subtest,5005,162,NA,162,1,1,1,159,2021-09-16T00:00:00Z,2021-09-16
393127,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,155,164,164,2,1,1,157,2021-08-11T00:00:00Z,2021-09-16
395171,5113 Music: Content Knowledge,5113,173,NA,173,1,1,1,148,2021-09-16T00:00:00Z,2021-09-16
421559,5003 Elem Ed: MS Mathematics Subtest,5003,175,NA,175,1,1,1,157,2021-09-16T00:00:00Z,2021-09-16
363493,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,161,NA,161,1,1,1,161,2021-09-17T00:00:00Z,2021-09-17
332478,5691 Special Ed: Preschool/Early Childhood,5691,170,NA,170,1,1,1,159,2021-09-17T00:00:00Z,2021-09-17
388893,5005 Elem Ed: MS Science Subtest,5005,141,163,163,3,1,1,159,2021-03-05T00:00:00Z,2021-09-18
380838,5003 Elem Ed: MS Mathematics Subtest,5003,141,163,163,2,1,1,157,2021-08-13T00:00:00Z,2021-09-18
409494,5005 Elem Ed: MS Science Subtest,5005,185,NA,185,1,1,1,159,2021-09-18T00:00:00Z,2021-09-18
382762,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,181,NA,181,1,1,1,157,2021-09-19T00:00:00Z,2021-09-19
453107,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,190,NA,190,1,1,1,157,2021-09-20T00:00:00Z,2021-09-20
453107,5004 Elem Ed: MS Social Studies Subtest,5004,190,NA,190,1,1,1,155,2021-09-20T00:00:00Z,2021-09-20
453107,5005 Elem Ed: MS Science Subtest,5005,194,NA,194,1,1,1,159,2021-09-20T00:00:00Z,2021-09-20
453107,5003 Elem Ed: MS Mathematics Subtest,5003,200,NA,200,1,1,1,157,2021-09-20T00:00:00Z,2021-09-20
332656,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,147,157,157,5,1,1,157,2021-04-13T00:00:00Z,2021-09-22
354874,5164 Middle School Mathematics,5164,182,NA,182,1,1,1,157,2021-09-22T00:00:00Z,2021-09-22
302783,5089 Middle School Social Studies,5089,157,NA,157,1,1,1,149,2021-09-23T00:00:00Z,2021-09-23
422544,5235 Biology: Content Knowledge,5235,160,NA,160,1,1,1,139,2021-09-23T00:00:00Z,2021-09-23
422544,5571 Earth and Space Sciences: Content Knowledge,5571,170,NA,170,1,1,1,144,2021-09-23T00:00:00Z,2021-09-23
327569,5362 English to Speakers of Other Languages,5362,172,NA,172,1,1,1,155,2021-09-23T00:00:00Z,2021-09-23
77255,5113 Music: Content Knowledge,5113,175,NA,175,1,1,1,148,2021-09-23T00:00:00Z,2021-09-23
342223,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,159,NA,159,1,1,1,157,2021-09-24T00:00:00Z,2021-09-24
472360,5641 Theatre,5641,163,NA,163,1,1,1,148,2021-09-24T00:00:00Z,2021-09-24
342223,5003 Elem Ed: MS Mathematics Subtest,5003,165,NA,165,1,1,1,157,2021-09-24T00:00:00Z,2021-09-24
379356,5941 World and US History: Content Knowledge,5941,168,NA,168,1,1,1,141,2021-09-24T00:00:00Z,2021-09-24
276190,5134 Art: Content Knowledge,5134,169,NA,169,1,1,1,151,2021-09-24T00:00:00Z,2021-09-24
342223,5005 Elem Ed: MS Science Subtest,5005,169,NA,169,1,1,1,159,2021-09-24T00:00:00Z,2021-09-24
324165,5038 English Language Arts: Content Knowledge,5038,181,NA,181,1,1,1,167,2021-09-24T00:00:00Z,2021-09-24
342223,5004 Elem Ed: MS Social Studies Subtest,5004,189,NA,189,1,1,1,155,2021-09-24T00:00:00Z,2021-09-24
334242,5038 English Language Arts: Content Knowledge,5038,193,NA,193,1,1,1,167,2021-09-24T00:00:00Z,2021-09-24
419786,5362 English to Speakers of Other Languages,5362,140,145,145,2,0,0,155,2021-08-16T00:00:00Z,2021-09-25
388893,5089 Middle School Social Studies,5089,147,159,159,3,1,1,149,2021-03-12T00:00:00Z,2021-09-25
410587,5004 Elem Ed: MS Social Studies Subtest,5004,163,NA,163,1,1,1,155,2021-09-25T00:00:00Z,2021-09-25
342223,5089 Middle School Social Studies,5089,166,NA,166,1,1,1,149,2021-09-25T00:00:00Z,2021-09-25
326572,5047 Middle School English Language Arts,5047,159,169,169,3,1,1,164,2021-06-11T00:00:00Z,2021-09-25
355794,5089 Middle School Social Studies,5089,171,NA,171,1,1,1,149,2021-09-25T00:00:00Z,2021-09-25
409494,5362 English to Speakers of Other Languages,5362,183,NA,183,1,1,1,155,2021-09-25T00:00:00Z,2021-09-25
420300,5038 English Language Arts: Content Knowledge,5038,188,NA,188,1,1,1,167,2021-09-25T00:00:00Z,2021-09-25
412266,5941 World and US History: Content Knowledge,5941,173,NA,173,1,1,1,141,2021-09-26T00:00:00Z,2021-09-26
391089,5174 French: World Language,5174,154,160,160,2,1,1,156,2021-07-30T00:00:00Z,2021-09-27
356279,5025 Early Childhood Education,5025,163,NA,163,1,1,1,156,2021-09-27T00:00:00Z,2021-09-27
334242,5641 Theatre,5641,175,NA,175,1,1,1,148,2021-09-27T00:00:00Z,2021-09-27
389525,5003 Elem Ed: MS Mathematics Subtest,5003,175,NA,175,1,1,1,157,2021-09-27T00:00:00Z,2021-09-27
330770,5047 Middle School English Language Arts,5047,176,NA,176,1,1,1,164,2021-09-27T00:00:00Z,2021-09-27
355794,5005 Elem Ed: MS Science Subtest,5005,176,NA,176,1,1,1,159,2021-09-27T00:00:00Z,2021-09-27
372939,5113 Music: Content Knowledge,5113,176,NA,176,1,1,1,148,2021-09-27T00:00:00Z,2021-09-27
389525,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,177,NA,177,1,1,1,157,2021-09-27T00:00:00Z,2021-09-27
389525,5004 Elem Ed: MS Social Studies Subtest,5004,179,NA,179,1,1,1,155,2021-09-27T00:00:00Z,2021-09-27
355794,5003 Elem Ed: MS Mathematics Subtest,5003,184,NA,184,1,1,1,157,2021-09-27T00:00:00Z,2021-09-27
355794,5004 Elem Ed: MS Social Studies Subtest,5004,189,NA,189,1,1,1,155,2021-09-27T00:00:00Z,2021-09-27
355794,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,190,NA,190,1,1,1,157,2021-09-27T00:00:00Z,2021-09-27
327569,5195 Spanish: World Language,5195,171,NA,171,1,1,1,163,2021-09-28T00:00:00Z,2021-09-28
419177,5164 Middle School Mathematics,5164,146,NA,146,1,0,0,157,2021-09-29T00:00:00Z,2021-09-29
356279,5691 Special Ed: Preschool/Early Childhood,5691,170,NA,170,1,1,1,159,2021-09-29T00:00:00Z,2021-09-29
453107,5362 English to Speakers of Other Languages,5362,185,NA,185,1,1,1,155,2021-09-29T00:00:00Z,2021-09-29
310793,5005 Elem Ed: MS Science Subtest,5005,159,NA,159,1,1,1,159,2021-09-30T00:00:00Z,2021-09-30
310793,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,161,NA,161,1,1,1,157,2021-09-30T00:00:00Z,2021-09-30
310793,5004 Elem Ed: MS Social Studies Subtest,5004,170,NA,170,1,1,1,155,2021-09-30T00:00:00Z,2021-09-30
382467,5134 Art: Content Knowledge,5134,179,NA,179,1,1,1,151,2021-10-01T00:00:00Z,2021-10-01
397581,5195 Spanish: World Language,5195,188,NA,188,1,1,1,163,2021-10-01T00:00:00Z,2021-10-01
399134,7815 Elem Ed: CKT Social Studies Subtest,7815,156,177,177,2,1,1,161,2021-08-25T00:00:00Z,2021-10-02
388768,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,136,157,157,3,1,1,157,2021-02-10T00:00:00Z,2021-10-04
378774,7815 Elem Ed: CKT Social Studies Subtest,7815,157,170,170,2,1,1,161,2021-05-26T00:00:00Z,2021-10-04
338735,5362 English to Speakers of Other Languages,5362,176,NA,176,1,1,1,155,2021-10-04T00:00:00Z,2021-10-04
425958,5047 Middle School English Language Arts,5047,176,NA,176,1,1,1,164,2021-10-04T00:00:00Z,2021-10-04
380610,5134 Art: Content Knowledge,5134,156,NA,156,1,1,1,151,2021-10-05T00:00:00Z,2021-10-05
410892,5004 Elem Ed: MS Social Studies Subtest,5004,151,164,164,2,1,1,155,2021-07-17T00:00:00Z,2021-10-05
364830,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,165,NA,165,1,1,1,157,2021-10-05T00:00:00Z,2021-10-05
364830,5004 Elem Ed: MS Social Studies Subtest,5004,167,NA,167,1,1,1,155,2021-10-05T00:00:00Z,2021-10-05
364830,5005 Elem Ed: MS Science Subtest,5005,183,NA,183,1,1,1,159,2021-10-05T00:00:00Z,2021-10-05
375534,5113 Music: Content Knowledge,5113,184,NA,184,1,1,1,148,2021-10-05T00:00:00Z,2021-10-05
364830,5003 Elem Ed: MS Mathematics Subtest,5003,199,NA,199,1,1,1,157,2021-10-05T00:00:00Z,2021-10-05
421546,5941 World and US History: Content Knowledge,5941,137,144,144,6,1,1,141,2021-02-26T00:00:00Z,2021-10-06
356646,5113 Music: Content Knowledge,5113,172,NA,172,1,1,1,148,2021-10-06T00:00:00Z,2021-10-06
338735,5003 Elem Ed: MS Mathematics Subtest,5003,156,174,174,2,1,1,157,2021-08-06T00:00:00Z,2021-10-06
410892,5691 Special Ed: Preschool/Early Childhood,5691,175,NA,175,1,1,1,159,2021-10-07T00:00:00Z,2021-10-07
386943,5025 Early Childhood Education,5025,182,NA,182,1,1,1,156,2021-10-07T00:00:00Z,2021-10-07
328871,5921 Geography,5921,156,NA,156,1,1,1,153,2021-10-08T00:00:00Z,2021-10-08
393127,5004 Elem Ed: MS Social Studies Subtest,5004,154,158,158,2,1,1,155,2021-09-08T00:00:00Z,2021-10-08
412266,5931 Government/Political Science,5931,170,NA,170,1,1,1,149,2021-10-08T00:00:00Z,2021-10-08
327323,5134 Art: Content Knowledge,5134,163,NA,163,1,1,1,151,2021-10-09T00:00:00Z,2021-10-09
412113,5038 English Language Arts: Content Knowledge,5038,167,NA,167,1,1,1,167,2021-10-09T00:00:00Z,2021-10-09
350384,5941 World and US History: Content Knowledge,5941,147,NA,147,1,1,1,141,2021-10-10T00:00:00Z,2021-10-10
357376,5003 Elem Ed: MS Mathematics Subtest,5003,120,NA,120,1,0,0,157,2021-10-11T00:00:00Z,2021-10-11
419786,5004 Elem Ed: MS Social Studies Subtest,5004,143,124,124,2,0,0,155,2021-08-09T00:00:00Z,2021-10-11
357376,5004 Elem Ed: MS Social Studies Subtest,5004,132,NA,132,1,0,0,155,2021-10-11T00:00:00Z,2021-10-11
378774,7814 Elem Ed: CKT Science Subtest,7814,153,141,141,2,0,0,154,2021-05-26T00:00:00Z,2021-10-11
419786,5005 Elem Ed: MS Science Subtest,5005,154,151,151,2,0,0,159,2021-08-09T00:00:00Z,2021-10-11
357376,5005 Elem Ed: MS Science Subtest,5005,152,NA,152,1,0,0,159,2021-10-11T00:00:00Z,2021-10-11
357376,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,152,NA,152,1,0,0,157,2021-10-11T00:00:00Z,2021-10-11
357212,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,144,162,162,2,1,1,157,2021-09-04T00:00:00Z,2021-10-11
338735,5004 Elem Ed: MS Social Studies Subtest,5004,151,166,166,2,1,1,155,2021-08-06T00:00:00Z,2021-10-11
425958,5003 Elem Ed: MS Mathematics Subtest,5003,169,NA,169,1,1,1,157,2021-10-11T00:00:00Z,2021-10-11
425958,5004 Elem Ed: MS Social Studies Subtest,5004,176,NA,176,1,1,1,155,2021-10-11T00:00:00Z,2021-10-11
425958,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,178,NA,178,1,1,1,157,2021-10-11T00:00:00Z,2021-10-11
425958,5005 Elem Ed: MS Science Subtest,5005,178,NA,178,1,1,1,159,2021-10-11T00:00:00Z,2021-10-11
390136,5941 World and US History: Content Knowledge,5941,183,NA,183,1,1,1,141,2021-10-11T00:00:00Z,2021-10-11
419562,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,157,145,145,2,0,0,161,2021-08-21T00:00:00Z,2021-10-12
394855,5362 English to Speakers of Other Languages,5362,160,NA,160,1,1,1,155,2021-10-12T00:00:00Z,2021-10-12
388768,5089 Middle School Social Studies,5089,135,136,136,2,0,0,149,2021-08-04T00:00:00Z,2021-10-13
472360,5941 World and US History: Content Knowledge,5941,148,NA,148,1,1,1,141,2021-10-13T00:00:00Z,2021-10-13
401011,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,151,168,168,2,1,1,161,2021-09-01T00:00:00Z,2021-10-13
425330,5047 Middle School English Language Arts,5047,148,147,147,5,0,0,164,2020-08-05T00:00:00Z,2021-10-14
357212,5003 Elem Ed: MS Mathematics Subtest,5003,136,164,164,2,1,1,157,2021-09-04T00:00:00Z,2021-10-14
332409,5941 World and US History: Content Knowledge,5941,178,NA,178,1,1,1,141,2021-10-14T00:00:00Z,2021-10-14
388481,5235 Biology: Content Knowledge,5235,148,NA,148,1,1,1,139,2021-10-15T00:00:00Z,2021-10-15
310793,5362 English to Speakers of Other Languages,5362,165,NA,165,1,1,1,155,2021-10-15T00:00:00Z,2021-10-15
401011,7815 Elem Ed: CKT Social Studies Subtest,7815,159,173,173,2,1,1,161,2021-09-01T00:00:00Z,2021-10-15
384888,7815 Elem Ed: CKT Social Studies Subtest,7815,185,NA,185,1,1,1,161,2021-10-15T00:00:00Z,2021-10-15
378796,7813 Elem Ed: CKT Mathematics Subtest,7813,158,NA,158,1,1,1,150,2021-10-16T00:00:00Z,2021-10-16
407912,5691 Special Ed: Preschool/Early Childhood,5691,158,160,160,3,2,1,159,2021-08-02T00:00:00Z,2021-10-16
355860,5921 Geography,5921,160,NA,160,1,1,1,153,2021-10-16T00:00:00Z,2021-10-16
421559,5004 Elem Ed: MS Social Studies Subtest,5004,150,161,161,2,1,1,155,2021-09-16T00:00:00Z,2021-10-16
359601,5004 Elem Ed: MS Social Studies Subtest,5004,146,171,171,2,1,1,155,2021-08-07T00:00:00Z,2021-10-16
419786,5003 Elem Ed: MS Mathematics Subtest,5003,124,101,101,3,0,0,157,2021-08-09T00:00:00Z,2021-10-18
382627,5003 Elem Ed: MS Mathematics Subtest,5003,150,139,139,3,0,0,157,2021-08-16T00:00:00Z,2021-10-18
378774,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,146,149,149,2,0,0,161,2021-05-26T00:00:00Z,2021-10-18
355860,5941 World and US History: Content Knowledge,5941,168,NA,168,1,1,1,141,2021-10-19T00:00:00Z,2021-10-19
392784,5931 Government/Political Science,5931,158,NA,158,1,1,1,149,2021-10-20T00:00:00Z,2021-10-20
394855,5004 Elem Ed: MS Social Studies Subtest,5004,163,NA,163,1,1,1,155,2021-10-20T00:00:00Z,2021-10-20
394855,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,171,NA,171,1,1,1,157,2021-10-20T00:00:00Z,2021-10-20
394855,5003 Elem Ed: MS Mathematics Subtest,5003,180,NA,180,1,1,1,157,2021-10-20T00:00:00Z,2021-10-20
314361,5047 Middle School English Language Arts,5047,160,NA,160,1,0,0,164,2021-10-21T00:00:00Z,2021-10-21
408621,5003 Elem Ed: MS Mathematics Subtest,5003,200,NA,200,1,1,1,157,2021-10-21T00:00:00Z,2021-10-21
269523,7813 Elem Ed: CKT Mathematics Subtest,7813,145,NA,145,1,0,0,150,2021-10-22T00:00:00Z,2021-10-22
339597,5003 Elem Ed: MS Mathematics Subtest,5003,138,149,149,3,0,0,157,2021-06-12T00:00:00Z,2021-10-22
388481,5435 General Science: Content Knowledge,5435,152,NA,152,1,1,1,149,2021-10-22T00:00:00Z,2021-10-22
407668,5081 Social Studies: Content Knowledge,5081,157,NA,157,1,1,1,150,2021-10-22T00:00:00Z,2021-10-22
397581,5362 English to Speakers of Other Languages,5362,141,160,160,2,1,1,155,2021-03-13T00:00:00Z,2021-10-22
269523,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,161,NA,161,1,1,1,161,2021-10-22T00:00:00Z,2021-10-22
269523,7815 Elem Ed: CKT Social Studies Subtest,7815,165,NA,165,1,1,1,161,2021-10-22T00:00:00Z,2021-10-22
269523,7814 Elem Ed: CKT Science Subtest,7814,166,NA,166,1,1,1,154,2021-10-22T00:00:00Z,2021-10-22
269523,5543 Special Ed: Core Know Mild to Moderate App,5543,167,NA,167,1,1,1,153,2021-10-22T00:00:00Z,2021-10-22
389525,5089 Middle School Social Studies,5089,169,NA,169,1,1,1,149,2021-10-22T00:00:00Z,2021-10-22
370995,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,177,NA,177,1,1,1,157,2021-10-22T00:00:00Z,2021-10-22
370995,5005 Elem Ed: MS Science Subtest,5005,178,NA,178,1,1,1,159,2021-10-22T00:00:00Z,2021-10-22
370995,5003 Elem Ed: MS Mathematics Subtest,5003,178,NA,178,1,1,1,157,2021-10-22T00:00:00Z,2021-10-22
370995,5004 Elem Ed: MS Social Studies Subtest,5004,184,NA,184,1,1,1,155,2021-10-22T00:00:00Z,2021-10-22
410074,5089 Middle School Social Studies,5089,142,136,136,4,0,0,149,2021-02-27T00:00:00Z,2021-10-23
388893,5003 Elem Ed: MS Mathematics Subtest,5003,154,161,161,4,1,1,157,2021-03-05T00:00:00Z,2021-10-23
335898,5047 Middle School English Language Arts,5047,152,164,164,4,1,1,164,2021-04-07T00:00:00Z,2021-10-23
359601,5047 Middle School English Language Arts,5047,172,NA,172,1,1,1,164,2021-10-23T00:00:00Z,2021-10-23
370995,5543 Special Ed: Core Know Mild to Moderate App,5543,177,NA,177,1,1,1,153,2021-10-23T00:00:00Z,2021-10-23
404671,5038 English Language Arts: Content Knowledge,5038,185,NA,185,1,1,1,167,2021-10-23T00:00:00Z,2021-10-23
338800,5038 English Language Arts: Content Knowledge,5038,191,NA,191,1,1,1,167,2021-10-23T00:00:00Z,2021-10-23
339597,5571 Earth and Space Sciences: Content Knowledge,5571,130,138,138,3,0,0,144,2021-05-31T00:00:00Z,2021-10-24
347486,5362 English to Speakers of Other Languages,5362,160,NA,160,1,1,1,155,2021-10-24T00:00:00Z,2021-10-24
589796,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,162,NA,162,1,1,1,157,2021-10-24T00:00:00Z,2021-10-24
589796,5004 Elem Ed: MS Social Studies Subtest,5004,162,NA,162,1,1,1,155,2021-10-24T00:00:00Z,2021-10-24
339597,5004 Elem Ed: MS Social Studies Subtest,5004,130,140,140,3,0,0,155,2021-06-12T00:00:00Z,2021-10-26
338800,5362 English to Speakers of Other Languages,5362,177,NA,177,1,1,1,155,2021-10-28T00:00:00Z,2021-10-28
406572,5003 Elem Ed: MS Mathematics Subtest,5003,149,164,164,2,1,1,157,2021-09-10T00:00:00Z,2021-10-29
389525,5005 Elem Ed: MS Science Subtest,5005,144,173,173,2,1,1,159,2021-09-27T00:00:00Z,2021-10-29
347486,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,152,163,163,2,1,1,157,2021-09-24T00:00:00Z,2021-10-30
406572,5004 Elem Ed: MS Social Studies Subtest,5004,144,165,165,2,1,1,155,2021-09-10T00:00:00Z,2021-10-30
403018,5165 Mathematics,5165,195,NA,195,1,1,1,159,2021-11-03T00:00:00Z,2021-11-03
407912,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,143,163,163,3,1,1,161,2021-08-10T00:00:00Z,2021-11-04
347486,5004 Elem Ed: MS Social Studies Subtest,5004,149,156,156,2,1,1,155,2021-10-08T00:00:00Z,2021-11-07
401972,5003 Elem Ed: MS Mathematics Subtest,5003,149,173,173,3,1,1,157,2021-08-28T00:00:00Z,2021-11-08
407912,7815 Elem Ed: CKT Social Studies Subtest,7815,127,167,167,3,1,1,161,2021-08-06T00:00:00Z,2021-11-09
412113,5941 World and US History: Content Knowledge,5941,142,NA,142,1,1,1,141,2021-11-12T00:00:00Z,2021-11-12
384888,7813 Elem Ed: CKT Mathematics Subtest,7813,177,NA,177,1,1,1,150,2021-11-12T00:00:00Z,2021-11-12
356027,5941 World and US History: Content Knowledge,5941,183,NA,183,1,1,1,141,2021-11-13T00:00:00Z,2021-11-13
436426,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,174,NA,174,1,1,1,157,2021-11-16T00:00:00Z,2021-11-16
305459,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,177,NA,177,1,1,1,157,2021-11-16T00:00:00Z,2021-11-16
305459,5003 Elem Ed: MS Mathematics Subtest,5003,183,NA,183,1,1,1,157,2021-11-16T00:00:00Z,2021-11-16
332656,5004 Elem Ed: MS Social Studies Subtest,5004,147,158,158,6,1,1,155,2021-04-13T00:00:00Z,2021-11-18
436426,5003 Elem Ed: MS Mathematics Subtest,5003,178,NA,178,1,1,1,157,2021-11-18T00:00:00Z,2021-11-18
436426,5004 Elem Ed: MS Social Studies Subtest,5004,163,NA,163,1,1,1,155,2021-11-20T00:00:00Z,2021-11-20
409608,5442  Middle School Science,5442,159,NA,159,1,1,1,152,2021-11-22T00:00:00Z,2021-11-22
396556,5047 Middle School English Language Arts,5047,133,NA,133,1,0,0,164,2021-11-23T00:00:00Z,2021-11-23
406123,5089 Middle School Social Studies,5089,158,NA,158,1,1,1,149,2021-11-23T00:00:00Z,2021-11-23
382627,5047 Middle School English Language Arts,5047,150,158,158,3,0,0,164,2021-08-04T00:00:00Z,2021-11-24
409608,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,160,NA,160,1,1,1,157,2021-11-24T00:00:00Z,2021-11-24
409608,5004 Elem Ed: MS Social Studies Subtest,5004,160,NA,160,1,1,1,155,2021-11-24T00:00:00Z,2021-11-24
409608,5003 Elem Ed: MS Mathematics Subtest,5003,164,NA,164,1,1,1,157,2021-11-24T00:00:00Z,2021-11-24
409608,5005 Elem Ed: MS Science Subtest,5005,181,NA,181,1,1,1,159,2021-11-24T00:00:00Z,2021-11-24
364830,5164 Middle School Mathematics,5164,184,NA,184,1,1,1,157,2021-11-24T00:00:00Z,2021-11-24
434400,5165 Mathematics,5165,193,NA,193,1,1,1,159,2021-11-24T00:00:00Z,2021-11-24
419562,7813 Elem Ed: CKT Mathematics Subtest,7813,136,NA,136,1,0,0,150,2021-11-27T00:00:00Z,2021-11-27
356152,5442  Middle School Science,5442,170,NA,170,1,1,1,152,2021-11-27T00:00:00Z,2021-11-27
419562,7814 Elem Ed: CKT Science Subtest,7814,174,NA,174,1,1,1,154,2021-11-27T00:00:00Z,2021-11-27
380864,5195 Spanish: World Language,5195,141,NA,141,1,0,0,163,2021-12-01T00:00:00Z,2021-12-01
432598,5003 Elem Ed: MS Mathematics Subtest,5003,156,163,163,2,1,1,157,2021-10-08T00:00:00Z,2021-12-04
401871,5362 English to Speakers of Other Languages,5362,148,156,156,2,1,1,155,2021-10-30T00:00:00Z,2021-12-05
412024,5005 Elem Ed: MS Science Subtest,5005,163,NA,163,1,1,1,159,2021-12-06T00:00:00Z,2021-12-06
412024,5003 Elem Ed: MS Mathematics Subtest,5003,165,NA,165,1,1,1,157,2021-12-06T00:00:00Z,2021-12-06
385011,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,175,NA,175,1,1,1,157,2021-12-06T00:00:00Z,2021-12-06
412024,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,181,NA,181,1,1,1,157,2021-12-06T00:00:00Z,2021-12-06
395958,5921 Geography,5921,183,NA,183,1,1,1,153,2021-12-06T00:00:00Z,2021-12-06
412024,5004 Elem Ed: MS Social Studies Subtest,5004,187,NA,187,1,1,1,155,2021-12-06T00:00:00Z,2021-12-06
452894,5165 Mathematics,5165,191,NA,191,1,1,1,159,2021-12-06T00:00:00Z,2021-12-06
408621,5005 Elem Ed: MS Science Subtest,5005,183,NA,183,1,1,1,159,2021-12-09T00:00:00Z,2021-12-09
478699,5004 Elem Ed: MS Social Studies Subtest,5004,147,NA,147,1,0,0,155,2021-12-11T00:00:00Z,2021-12-11
476425,5081 Social Studies: Content Knowledge,5081,152,NA,152,1,1,1,150,2021-12-11T00:00:00Z,2021-12-11
478699,5003 Elem Ed: MS Mathematics Subtest,5003,172,NA,172,1,1,1,157,2021-12-11T00:00:00Z,2021-12-11
416420,5161 Mathematics: Content Knowledge,5161,179,NA,179,1,NA,NA,NA,2021-12-11T00:00:00Z,2021-12-11
327993,5003 Elem Ed: MS Mathematics Subtest,5003,192,NA,192,1,1,1,157,2021-12-11T00:00:00Z,2021-12-11
452868,5003 Elem Ed: MS Mathematics Subtest,5003,199,NA,199,1,1,1,157,2021-12-11T00:00:00Z,2021-12-11
320439,5571 Earth and Space Sciences: Content Knowledge,5571,125,141,141,8,0,0,144,2019-08-09T00:00:00Z,2021-12-12
367102,5005 Elem Ed: MS Science Subtest,5005,167,NA,167,1,1,1,159,2021-12-12T00:00:00Z,2021-12-12
367102,5004 Elem Ed: MS Social Studies Subtest,5004,170,NA,170,1,1,1,155,2021-12-12T00:00:00Z,2021-12-12
367102,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,174,NA,174,1,1,1,157,2021-12-12T00:00:00Z,2021-12-12
421489,5003 Elem Ed: MS Mathematics Subtest,5003,144,176,176,4,1,1,157,2020-11-03T00:00:00Z,2021-12-12
367102,5003 Elem Ed: MS Mathematics Subtest,5003,180,NA,180,1,1,1,157,2021-12-12T00:00:00Z,2021-12-12
357212,5004 Elem Ed: MS Social Studies Subtest,5004,147,160,160,2,1,1,155,2021-09-04T00:00:00Z,2021-12-13
385011,5005 Elem Ed: MS Science Subtest,5005,187,NA,187,1,1,1,159,2021-12-13T00:00:00Z,2021-12-13
363493,7814 Elem Ed: CKT Science Subtest,7814,166,NA,166,1,1,1,154,2021-12-14T00:00:00Z,2021-12-14
379356,5362 English to Speakers of Other Languages,5362,174,NA,174,1,1,1,155,2021-12-14T00:00:00Z,2021-12-14
385011,5004 Elem Ed: MS Social Studies Subtest,5004,174,NA,174,1,1,1,155,2021-12-14T00:00:00Z,2021-12-14
452868,5005 Elem Ed: MS Science Subtest,5005,184,NA,184,1,1,1,159,2021-12-14T00:00:00Z,2021-12-14
411449,5004 Elem Ed: MS Social Studies Subtest,5004,186,NA,186,1,1,1,155,2021-12-14T00:00:00Z,2021-12-14
386119,5691 Special Ed: Preschool/Early Childhood,5691,174,NA,174,1,1,1,159,2021-12-15T00:00:00Z,2021-12-15
